,mean_log_expr
Usp19,0.0838967843482681
Ppwd1,0.03881205593481128
Ipo5,0.06627917220422486
Cfhr1,1.0118739507028974e-05
Btbd7,0.09028407830792327
Cacna2d3,9.522729762737076e-05
Hipk3,0.05461428074720976
Cln3,0.05925011939534843
Arhgap6,0.0013848237046125858
Col7a1,0.00040800562310732254
Zkscan3,0.044013496191197606
Qtrt2,0.011634041966985944
Zfp746,0.04824255692412613
Rgs4,1.4653036331627355e-05
Hmox1,0.008373646654683
Fcho2,0.07782881157711793
Klf7,0.068775763530211
Fam83c,1.578760101641572e-05
Tsc2,0.02689387297529642
Tgs1,0.09006567235397528
Armh3,0.02501084791007905
Zmiz1,0.11870677603113952
Colgalt1,0.05906490913510727
Ston2,0.004929077966330034
Sfxn5,0.0017494304942660228
Mdfic,0.060027352287658126
Prmt9,0.04102752197523564
Gpx3,0.0016581377177583483
Rngtt,0.1252501432467817
Cluap1,0.034033181542351125
Tbx3,4.509101189825049e-05
Cplane1,0.04738498634943676
Nop56,0.11874797674363399
Gdi1,0.11295305501121632
Scfd2,0.060194883575702615
Mfsd6,0.07730406737371344
Angpt1,0.000506523416366166
Marco,0.00010567734027519929
Rnf20,0.09984992860235167
Dag1,0.021787440859180218
Plekha7,0.013813453207830456
Slc35b3,0.07448323188144872
Susd2,0.0073021606127934985
Fhdc1,0.000700570278048603
Slc4a5,0.00034192209232226435
Zfp961,0.019999300714231425
Tmem176a,0.04713807827008835
Lgals1,0.634662657152055
A630095N17Rik,0.00033795996907362704
Plppr3,0.002605513649285566
Jaml,0.10732771553083202
Adhfe1,0.0004904649764356572
Cyth1,0.21263680564304704
Capn15,0.03256248616301649
Dhx33,0.015274649045489662
Ppargc1b,0.028657598559659513
Rbm20,0.0014470271468298183
Stard7,0.04420054200001475
Lypd2,4.068650288756256e-06
Pde4b,0.23329114538794166
Nomo1,0.024880431128865968
Fn1,0.000652764203860731
1700017B05Rik,0.03154109288993079
Slco2b1,0.00041880197113998305
Poglut1,0.0231561049047654
Tmc4,0.0030087226082044873
Wipi2,0.047103894502264314
Plcxd1,0.0033371102307224545
Fstl1,0.0006139859916111494
Ptcd3,0.04106681448163745
Ankrd35,0.0006507660478733801
Stac3,0.0008748119518284585
Ren1,2.2960875364806163e-06
Polr3gl,0.049501450643863645
Gramd1b,0.13466485257564734
Erc2,0.00011562319343495242
Slc4a7,0.060619455515987526
Ltv1,0.053898308438073105
Kctd20,0.040836555440237586
Mettl4,0.024826216979104226
Pwwp3b,4.442342783499609e-05
Zfp995,0.020690117683057483
Cabyr,0.002306152616230659
Ccng2,0.061780239711951616
Chrm3,0.004845551571106471
Ptpn3,0.008057888301650036
Agap1,0.004029742166846981
Fbxo30,0.012906675777564627
Uggt1,0.08932841501810992
Nt5c2,0.043967143890833726
Inpp5e,0.0165341884755762
Kcnj8,0.015105095258543056
Il15,0.0029230300892662984
Dynap,2.7319264320399615e-06
Slc2a9,0.027810491233491875
Nr4a1,0.18696680524314593
Zfp704,0.0015309038234858031
Pibf1,0.05625208872491845
Itpkb,0.22023174122610395
Slc16a6,0.05243987917205614
Vipr2,0.004616484066129636
Plekhg6,0.00034803538315125124
Angel1,0.006184431451452788
Cwc25,0.06775130135980995
Brd3,0.05162844923780254
Evi5,0.004878527592922024
Riox2,0.07720228459981314
Ncor2,0.09479436984870715
Pmpca,0.051875849078142154
Kcnh2,0.0030958854683465664
Tgfbi,0.0007101220527969285
Ldhc,0.00011949227383274265
Rpl37,1.9973987281886902
Stk4,0.464494034732111
Cpn2,1.5268498579412913e-06
Naaladl2,0.0003555562191322942
4833439L19Rik,0.04613102455138056
Hnrnpu,0.5316909569755682
Mib1,0.03735097209985828
Cyp2c39,9.677439291554468e-06
Surf2,0.05940278616976579
Gpr158,9.0622989589807e-05
Efhc1,0.0003820916102693264
Serpinh1,0.00010868005383856422
Igdcc4,0.00021170730938987155
Wnt2,6.707394780764587e-05
Izumo1r,0.15476622254312322
Chil4,3.6629908038633156e-06
Zdhhc23,0.009460914971978887
Smurf1,0.04185242436771468
Chrm2,2.8546658594119996e-05
Gria3,0.006169019425935278
Insig1,0.04650770446740467
Ctsg,0.0003161306503769881
Pim1,0.314278870721948
Cdx4,8.733918450527055e-06
Tpd52l1,0.00023223244008502584
Gm26920,0.0001554277755709859
Xylt1,0.04353858264781673
Ebf4,4.794001494406304e-05
Arhgap15,0.7879705342458048
Gm28053,0.05209205893766721
Eif4g1,0.20861543581465905
Cpt2,0.013377782646652249
Lmntd1,0.0004574665583781293
Ndn,1.4589613384051563e-05
Gpr37,6.814112683524936e-06
Loxhd1,0.0001186446522069358
Slc17a9,0.07813138061716662
Fermt2,0.006608739499458765
Dnajb4,0.02607848353833521
Ift122,0.0018696209547670636
Irf6,0.006094168414314684
Parvb,0.0001297750647482507
Smarcd1,0.05924515424226711
Cacna1f,0.00018946136995610173
Cdh23,0.016401465514994735
Acte1,7.557054086047082e-06
2700097O09Rik,0.01857660041304248
Nfatc4,4.764330926180702e-06
Mocs2,0.047708335232448065
Ggact,0.03638238781394674
Erich2,4.7796822529372156e-05
Tmprss6,0.00634131904294524
Fem1al,4.3840116258879734e-05
Rhox2a,2.0531009366131094e-06
Uhrf2,0.11879938641641666
Baz2a,0.11410073673810105
Efhd1,2.797164311380559e-05
Bud13,0.040624381173345096
B3gnt3,0.003347384394498739
Ccser1,0.0003844863815067959
Plekhg1,0.0013420299057508977
Focad,0.035429516344540564
Efemp1,1.642983627203321e-05
Strn4,0.04743034584382422
Lingo2,0.00011651414467719693
Ccm2,0.21142485517794546
Dusp1,0.29294748287361483
Exosc10,0.0868055591435917
Tdrd5,0.00024091240335468526
Cdc42bpg,0.0030205174374032546
Cxxc4,7.1169001675277226e-06
Tent5c,0.0973582055973627
Ptpre,0.07442305176353811
Stx2,0.016881083373730968
Tnpo2,0.022332659788275606
Rasl11b,0.01735182904113028
Dlgap4,0.0678595853323231
Tex101,5.794813747468463e-06
Ythdc2,0.03666607031954164
Dhh,8.417254269431907e-05
Lysmd1,0.00995902498705638
Ptn,2.450892153093681e-05
Emsy,0.06924567309362865
Cep104,0.017657872003894806
Pinlyp,9.524881991860683e-06
Hmcn1,0.00019345524431268422
Myoz2,4.738335330491816e-06
Acadvl,0.07136179052357253
Scg3,0.00011445578548393143
Gab1,9.787131153608546e-05
Wdr38,0.0054392357605706435
Abhd15,0.012720899281261206
Grk4,0.017836251709117026
Vps26a,0.0452160338539404
Stk33,2.2099966133384262e-05
Tmtc4,0.019454272262670436
Scyl2,0.05017533673897703
Rbm41,0.026957041764997584
Zfp882,0.007806289174534093
Ccdc73,0.007721219718900136
Trmt13,0.033796782633852294
Wdr13,0.013408464240721679
Amt,0.0002708541794075097
Prrc2a,0.1704823379152323
Trim12c,0.08835022387192785
Setd3,0.0958885136608528
Csnk2a1,0.0707589859833204
Rab33b,0.024487443684327575
Rbm22,0.08760759131864167
Chp1,0.09408136561657308
Gm20661,0.0011141489724066608
F830016B08Rik,0.0015536388398061337
Tspan8,7.352778231269678e-05
Baz1b,0.120475702640369
Twf1,0.036975738311556504
Fancf,0.019710890661553668
P4ha1,0.06460569661795718
Unkl,0.034397283819739985
Ube2l6,0.01651790320823353
Erlin1,0.007736508667010138
Pex5,0.03615688137787489
Pabpc4,0.03802591187803608
Psg29,2.339964832217424e-06
Zfp157,0.023006874568611647
Lrp5,0.004497481042416115
Grm6,0.0008657802013702074
Pop1,0.015410449864355864
Tex48,1.8774049543522524e-05
Micu2,0.10366801255304658
Atr,0.042743729637160534
Mob3c,0.02272327878947498
Tiam1,0.029636041342735262
Slfn3,0.005824748001068407
Pde6h,0.01458340341382427
Rbm15,0.029217755775693664
Atrip,0.029643848002594522
Etfbl,0.00013631233155419833
Col5a2,2.9875687900596977e-05
Pla2g4a,0.0005975672304032275
Smarca4,0.12947971807782563
Hc,0.00027904797440759307
Pam,0.026714153679082905
Sqle,0.019759198722050605
Lbx2,0.00012634917437573897
Lrrk2,0.002251819487296218
Apol11b,7.214700833845826e-05
Pck2,0.018561432336251328
Gm3512,0.0009888381236434643
Has3,0.0017867883874932318
Sema3a,5.455912456322256e-05
Gm20458,0.0008414682139706045
Csn2,0.0007512836221327026
Tmem168,0.03469520744556333
Gm7247,0.0008894737285568667
Scml2,0.00025072530703747545
Man1a,0.1573526286923992
Msx2,3.3443311272666454e-05
Slu7,0.08649907524613025
Wdr11,0.023596943664304267
Klhl6,0.16337951145502733
Mt2,0.0048026021740595675
Egr3,0.0075030387774095595
Urb2,0.00841809236609876
Cpxcr1,1.7961972004392654e-06
Ppp1r15b,0.08483232405949478
Cdc42se1,0.3080960131926459
Gbp7,0.1068675119771022
Lypd8,0.00024059062694919717
Msr1,0.000127629382210473
Mmp12,0.0001762934200776269
Ptcd1,0.018568842345869974
Trim24,0.05621865522298316
Klrh1,0.02052222665139648
Smc1a,0.21291061172096223
Src,0.004743458884650002
Arcn1,0.0975986288212993
Slc9b2,0.00291139167692649
Nphp3,0.004197207728200287
Zfp990,0.0005297944598204988
Eml5,0.03744609604291313
Mttp,0.006002956374223302
Ralyl,0.00257678926273282
Rnf152,0.0005036129224946015
BC028528,0.00029734254918535943
Pcolce,0.0003185795660979521
Ppp2r5e,0.08781678090855825
Rph3al,0.01894304557574973
Metrnl,0.025739781147850565
Rsad1,0.0059918226752426204
Igsf21,2.784506314196037e-05
Itprid2,0.021188273188152737
Cadps,6.406119105387698e-05
D5Ertd579e,0.0655531616056263
Trim35,0.06521093309494853
Dip2b,0.1872648482242344
Trim30a,0.1251374386736771
Erich1,0.04856582064332151
Mmaa,0.011840473398844177
Retnla,0.0006118179383369654
Zfp879,0.00040044460942517153
Serpina11,1.0008178356545817e-05
Acot9,0.043024359830433095
Kif2a,0.0877266264310257
Sfswap,0.07078274517514323
Plce1,0.002394551949537863
Wbp1l,0.0570100007614268
Alkbh5,0.09488736244289774
Cldn6,5.774298387085028e-06
Cyp7b1,3.1460651626426226e-05
Slc44a2,0.18069766378809507
Nol4,4.199920774668596e-05
Srek1ip1,0.037124457347662225
Ell2,0.04277420962368627
Hmcn2,0.0007978968206741681
Gm3383,4.44930394470239e-05
Gzmm,0.017736950547381676
Zfp553,0.02236421969755972
Lrig2,0.029794582295795784
Nprl3,0.03439667151840762
Lrrc61,0.02326613970362729
Gm5796,2.743192577908907e-05
Diaph1,0.19135352118576493
Ccl6,0.0019651270489783553
Htra3,0.0036895200767867145
Mdm2,0.08420763337307136
Zbtb4,0.031293060348165605
Jcad,0.001049735821797836
Asap3,0.00020749649728651944
Rapgef6,0.5687149156720155
Jdp2,0.015977211769849325
Pou2f2,0.06192577300930979
Pdk2,0.013102722471626936
Abcg3,0.036509780731896174
Mrm1,0.029828816169936382
Setd7,0.06526799356494838
Vamp1,0.048702681513628325
Rarg,0.03489957917490518
Cyp17a1,0.00016444147280922773
Myo1d,0.0029722568651305583
Rgs20,0.00036429966183898656
Nxf2,0.0002133764068280004
Hsf2,0.013043361719430473
Adal,0.016364412649855692
Large1,0.008570333419712107
Hk2,0.014814779491758932
Myod1,0.00029870942970864234
Tc2n,0.0001120474575222901
Ppp1r37,0.03424514427557088
Spata21,0.00021006215170815177
Epas1,0.015773378342728885
Map3k4,0.049893763391489085
Frk,3.218768308976227e-05
Ttf2,0.01839616735385732
Cmya5,0.002743334413054785
Matk,0.049480808925421754
Thoc1,0.0718536859400365
Tesk2,0.01301902807618388
Dipk1c,0.00016317677185064076
Lemd3,0.03896536670408977
Sntb2,0.06858104936869944
Bpifa2,3.194688761634966e-05
Hps5,0.027968538135944358
Dnajb12,0.04295441085536823
Spata9,3.987203155537333e-05
Grb7,0.00827796485001428
Csn1s2a,0.0005454149888319668
Ankrd33b,0.0004954406520509348
Rabep2,0.046130714449207265
Nfxl1,0.007831587163951227
Ermp1,0.03448451682030171
Hdac8,0.07610253527906785
Pgm3,0.018947632553478685
Mtmr1,0.048282099270153075
Topaz1,4.199049310824954e-06
Ntng2,0.009335129588298362
Tmem63a,0.02785919954747963
Tnfaip8,0.21343889271483898
Rps18-ps6,0.04036328161804171
Tmem37,0.01198190480335638
Mgat4e,1.6877659479518488e-05
Etv5,0.004534115174521564
Fads3,0.0014212955465183817
Tpx2,0.014221824615906523
Adgrg1,0.00791787263597644
Gbp2,0.09258706268546188
Tenm2,7.016702848609504e-05
Ildr1,0.010408722819857967
H2ac20,0.025895993178479137
Gm1043,0.011739398718379424
Gadd45b,0.14820444328051266
Ttll6,0.00012986107249399371
Prima1,5.113346288621773e-06
Kctd1,0.006581922542121575
Luc7l2,0.33322212395243817
Ranbp10,0.07067501314244524
Ncoa1,0.08718420409665324
Esco1,0.12334030056879021
Disp1,0.026398127525459624
Cxadr,0.0033231120660613804
Cd70,0.0008163326318950084
Sec14l5,3.1522880701087684e-06
Ism2,0.00011892328781133183
Dcp1b,0.03704205899681572
Defa5,3.8145944278387655e-05
Ptpn9,0.03291774618231011
Mknk1,0.04227108421726429
Osbpl9,0.1554314271745235
Pip5k1b,0.030518781121790045
Map3k3,0.07364455420365534
Sgpl1,0.03507445732142471
Tap1,0.2166242611033291
Zfp11,0.003140862868644828
Stkld1,0.00054603354211464
Neurod1,6.646253667498049e-06
Tnik,0.22768502546332892
Nadsyn1,0.011562322654920118
Nek6,0.009274317083731599
Zfp612,0.0012743505246606145
Fam168a,0.06078444790602501
Zcwpw2,0.0015779374156749226
Nsun2,0.11179718669318309
Pcdhga6,6.135263152385231e-05
Cd7,0.5595129345062143
Gzf1,0.01676916621374267
Zc3h7a,0.37178120109470536
Cd274,0.07382467129148426
Gpr141b,1.5719098831241307e-05
Pi4ka,0.07855302822932413
Dido1,0.09374699050779707
1600012H06Rik,0.022654594585861387
Pcdhgb8,5.2772079451826996e-05
Cttn,0.0010779900183380845
Gm10283,8.19633078877553e-06
Tmprss11e,0.00011568270780527378
Ehmt2,0.07583036891424444
Pcdhgb2,0.00012047862698347011
Zscan10,0.0006126263991076595
Jup,0.00547926218724614
Vsig1,7.764105299559708e-06
Tafa1,5.9588141615164256e-05
Mapk1,0.22033278768393588
Slc22a4,0.0005560453236174901
Il21r,0.2822926816408958
Chst1,2.2125433373292702e-05
Kcng4,3.3972355439781034e-06
Cyp4v3,0.01804637313820164
Atpaf1,0.035551167864401094
Mthfs,0.03326514596951928
Art2b,0.05861901907145009
Plekhg2,0.0543274406791245
Ablim3,0.0034433664034494733
R3hdm1,0.11816666154475382
Unc80,0.00020151146405237617
Trim69,0.001588873077935662
Zfp652,0.11671091093051511
Dnah14,0.0006159362313211037
Trappc13,0.018253550325763597
Angel2,0.07599809932345149
Slc30a5,0.049791829984781655
Zfp46,0.00939573841693855
Scrn3,0.010690332078790762
Secisbp2l,0.07854416268480556
Fam227b,0.0006384312488884793
Nsun6,0.038115558377574736
Flrt2,0.0002850955778395493
Cnst,0.04773622499573902
Sh3d19,0.0048046760192950394
Mapkapk2,0.08949803554683242
Zmym2,0.06904577415768974
Slc35f2,0.013999784114833802
2510009E07Rik,0.004719370834907523
Lrfn2,2.5953878528992373e-05
Proser1,0.026060280539835397
Septin12,5.7621585543528145e-06
Hcn1,3.5350906421191535e-05
Ly96,0.00670619791672836
Ppp3cb,0.10190408731306995
Med15,0.08748607871172609
Atp6v1b1,2.8772228345325485e-05
Cd81,0.03882008446322899
Clpx,0.0521319677022115
Tmem89,2.4347616518148557e-05
Snta1,0.0002774535585562409
Nexmif,4.19350729610977e-05
Phactr3,0.00016261733783677564
Neu2,2.0729709799644958e-05
Ceacam13,1.0668529594822742e-05
Mbd3l1,5.5071568185856515e-06
Ostm1,0.05262717770270642
Isx,1.1725530011543096e-05
Slc35e4,0.0021791093914754717
Pwwp2a,0.04014385999728569
Zfp697,8.712810692430101e-05
Donson,0.06335155873097426
Csrnp3,8.532873871365334e-05
Galnt7,0.07359264077786615
Zswim4,0.013620815796597106
Borcs5,0.03906831964178841
Gapvd1,0.09122012054319698
Usp24,0.12772132978967915
Arhgap36,4.644753069816815e-05
Lrp12,0.005696918605181986
Gzmg,0.00042015223321972443
Il17re,0.006051954452946235
Pnrc1,0.7462375857713398
Mmp21,3.1662256462385965e-05
Gatc,0.011404380619145034
Gga2,0.009385389083317871
Glb1l3,1.0653588813823834e-05
Tlx2,3.5853019300888555e-05
Armcx2,0.007371863545120898
6430550D23Rik,0.0060147247971612215
S1pr2,0.010593540006970903
Acod1,0.002531991474561738
Dennd4b,0.031710762136373236
Rp2,0.014335276501153812
Zcchc12,0.001475876291851517
Ctf1,2.3904600209059974e-05
Amh,0.00033415641303127585
Gmeb2,0.037882336081966714
L3mbtl4,0.00012345498145920395
Pde6b,0.0010710213959301028
Dmd,0.0008434972103861635
Ctif,0.006855921506796876
Sh2d4a,0.00012542180730747759
Gm42957,6.274871425258286e-05
Klhdc1,0.0759814208669384
Kmt2b,0.06920813429426591
Cep131,0.004222653092937429
Slc2a13,0.0004126959793760561
Nab2,0.05263957748485578
Ccl9,0.0008496347820317993
Sec24b,0.0873245031780177
Trim62,0.009920038949783631
Cthrc1,2.7428705808142074e-05
4931429L15Rik,1.1608322553993131e-05
Mbd6,0.02464539905124809
Elmo3,0.004922427518993403
Zmynd8,0.10095252378671109
Oas1b,0.013651327301997026
Kcnmb4,0.029947842201064508
Mmp27,2.4295310808168313e-05
Akr1c19,5.440733928270441e-05
Ep300,0.11891217931395791
Sh2b1,0.06430604460729593
Fbxl13,0.00017750761420688027
Ranbp2,0.13430119634027304
Klhl29,0.00016263001551542158
Cfap100,0.00014652291423466714
Rbfox3,0.0001660399310240265
Dtd1,0.08086287314145721
Tpp2,0.19426642977268704
Dnah7b,0.00014469203992723703
Gatad2b,0.10652995903910402
Plod3,0.009401499667685673
Nfkbia,0.5145270074429671
Gigyf2,0.08037987052301743
Cnot3,0.05735161859748167
S1pr5,0.017667871478144533
Alkbh1,0.07881467336361074
Rnf214,0.040915505045564626
Prkar2b,0.004761411172859292
Retsat,0.00344675624072093
Lgals4,0.0040006453448503
Zc3h12c,0.001878976573436943
Klhl32,0.00023973534617997315
Pcdh7,0.0009951238116140033
Dtx3,0.06921914470431258
Pcdh19,3.7330199631084257e-05
Mboat1,0.04015488673609347
Glra3,3.5149722358398376e-05
Emp1,0.018759072859901627
1700024G13Rik,3.0766469398874525e-06
Gbp8,0.09995449591456114
Antxr1,0.00038665865812552674
Klra3,0.010586713537495475
Lrpprc,0.05503032256482196
Plat,0.001062435305673389
Serpinb6c,0.00015548862985045796
Tgfbr3,0.07121533572275277
Dhx57,0.036104543083477283
Foxn3,0.36208676428643344
Irx5,2.925063516504872e-05
Fam185a,0.01618884524171691
Corin,0.0004007993581533159
Cyp2d10,3.894088812165735e-06
Tnpo3,0.06923966595369585
Hyls1,0.01772951175131054
Nsmce2,0.11026608904248367
Ptch2,6.161108675501488e-05
Slc22a15,0.02346748529800735
St3gal3,0.029965012490021398
Kdm6b,0.09029574200310267
Gjb5,1.626797252845964e-05
Phf13,0.015980575166473478
Ccdc148,0.003999182506198701
Atp1b3,0.5319206838603104
Tmcc3,0.018328886249201568
Rgs1,0.435998345422072
Cyp2t4,0.00010031430206653127
H4c11,0.001908666459765798
Catip,6.180061930429761e-05
Mybpc2,3.372509759421346e-05
Bcl2a1b,0.07878137051201985
Gm49337,0.00015319955308924082
Vegfc,0.00031625779701936903
Uba3,0.031054164765944522
Rtel1,0.017695233503664334
Myo15b,0.00014999286170320575
Eif2ak1,0.058022695936699724
Zfp324,0.00522099841111276
Selenom,0.021011655469720118
P2rx1,0.00036508286870023607
Tm4sf4,6.171339293978211e-05
Igfbp4,0.30371150726823704
Ncoa5,0.04061578844095073
Slc7a5,0.03816603664394436
Gm35315,0.00316070600233383
Perm1,0.0005837072623573789
Ap2a2,0.0447967375992947
Cntrl,0.16762724384355432
Gpx1,0.39617167490687316
Igsf6,0.0006903848800497521
Tent5b,3.77774465141761e-05
Itga8,4.771808994001291e-05
Tmem43,0.04463887677071247
Gm17728,2.1902175465163603e-05
Rufy4,0.00020323209968520938
Nrip3,0.002383806917656649
Fyn,0.4134454169590543
Crebrf,0.11133478969326069
Hus1,0.011956747428033956
Man2b2,0.03551966269196996
Smyd4,0.026388808115461085
Htatsf1,0.08835395193903677
Tafa3,0.002242381665124209
Brcc3,0.05705891566132396
a,0.009284788961953488
Arl15,0.13253016889888702
Noc2l,0.11198552979307226
Foxk1,0.078560286565761
Lzts1,0.00725687680684204
Acot5,3.5780149344812854e-06
Rassf5,0.1724384275711715
Ripor1,0.036522842315151585
Tecta,0.00013777812813228486
Fv1,0.004422041087669276
Spns1,0.041312033769191556
Peak1,0.1296609795573177
Spg7,0.05084143631721423
Rftn1,0.12907840582507152
Polr3d,0.032078921291117966
Lars2,1.0727836278023664
Phf2,0.05994869724194072
Ulk2,0.054137367136264415
Paf1,0.08518030947274492
D630039A03Rik,0.0018867460138378871
Gspt2,0.00019474406016586015
Polh,0.018624245995262436
Serinc4,0.0016589170050520248
Snx16,0.01511262486937389
Slc9a7,0.026170723913185884
Atg10,0.050784498573984004
Samhd1,0.3535322279113236
Ncapd3,0.07552320977589902
Ctsb,0.24566504996739616
Vat1l,0.0001719159318082431
Podnl1,0.03068943881090722
Msh2,0.06039344713209864
Cnot10,0.06362993151056934
Gm2a,0.10410716350515457
Nalcn,4.026263065151381e-05
Cmtr1,0.01734440151774212
C7,1.482613297405642e-05
Gltp,0.25409566508210035
Lypd6b,0.0284883149815429
Ifi206,0.1186978700089963
Raver2,0.013686967016872428
Mapre3,0.01655059122460579
Inpp5f,0.036985298809792407
Dcst1,0.0004808919132903833
Lef1,0.5657883939329592
Sufu,0.03719039399887513
Tmem121b,0.000519659036695066
Tsc22d2,0.05770582104306753
Cdc23,0.041922842200508376
Cbfa2t2,0.04174205900991722
Tshz1,0.04886594655345754
Tert,0.0031699839761097828
Gm9918,0.0001214743135370504
Cybrd1,0.0005115986575773027
Timd4,0.00010919995408254162
Myh3,0.00024637275208163375
Zfp1,0.05815312088440697
Gper1,1.9344037115202482e-05
Kif26b,0.00011007603834865647
Angptl1,0.00037643162098881906
Zim1,3.2708768588460025e-06
Lipo3,0.009832974636356746
Coq10b,0.1030901761160711
Ms4a2,3.0308629286667075e-05
Ccl7,0.0002630238483598306
Odaph,4.712817355931373e-05
Palmd,6.01582719534264e-05
Grin3b,0.00015479078090844644
Tbc1d19,0.004548327841815475
Dusp5,0.1833881784969917
Syndig1,4.356589987559078e-05
Synb,5.711335499589013e-06
Rbks,0.029654021385722082
Art4,0.005914658427788459
Gfap,4.544547890822422e-05
Alpk3,0.000722042801340912
Plekhg5,0.005019565864119747
Cd80,0.005896478454359604
Pik3r2,0.008136642784366236
Platr25,0.01598736325007317
Xpc,0.039436053706991867
Atp6v0a1,0.0034579276070169436
Trim36,0.017917477128110114
Sptlc2,0.08982360646773008
Ccnb3,8.361260292808627e-06
Tbl1x,0.1262705397220289
Tnfrsf22,0.012896676092545184
Samd10,0.02421096675444671
Usp37,0.05175414394663828
Rnf144a,0.03882492066644597
Cd101,0.035550491241441044
Rimbp2,0.0003254597522495728
Rhox5,7.381026191067045e-05
